Sno,Weight
0,0.0041089025
1,-0.0025030295
2,-0.010287684
3,0.009293214
4,0.03518699
5,0.033836614
6,0.019441348
7,0.045353826
8,0.012884408
9,0.035649482
10,0.035112377
11,0.038816635
12,0.021585917
13,0.045734663
14,0.02661955
15,0.02682832
16,0.026513433
17,0.038295854
18,0.015752677
19,0.04782832
20,0.008270006
21,0.003647899
22,-0.0069437223
23,0.0019623903
24,0.035171192
25,0.04677186
26,0.03166225
27,0.04052385
28,0.04584265
29,0.0344341
30,0.051554773
31,0.03606089
32,0.04457325
33,0.007879761
34,0.011854071
35,0.05337294
36,0.059125412
37,0.030702785
38,0.044425007
39,0.046935424
40,0.040165916
41,0.053735208
42,0.05865594
43,0.034856286
44,0.030208351
45,0.036202125
46,0.03600596
47,0.014209998
48,0.032678246
49,0.053118773
50,0.03894699
51,0.029953295
52,0.045378912
53,0.027141467
54,0.05963533
55,0.04061196
56,0.16230379
57,-0.09999333
58,-0.21064247
59,0.04688517
60,0.06309757
61,0.047143023
62,0.05108977
63,0.06177508
64,-0.026297504
65,0.09335978
66,0.0043066554
67,-0.019471444
68,-0.0479262
69,-0.04989804
70,0.13476388
71,-0.014401149
72,0.008172882
73,-0.009446786
74,0.0017023155
75,0.0033890402
76,0.04394518
77,0.04034064
78,0.05306953
79,0.028847678
80,0.029785797
81,0.019829545
82,0.0513321
83,0.029274035
84,0.041867062
85,0.05816237
86,0.03431124
87,0.03235228
88,0.13729325
89,0.15849136
90,-0.16340655
91,-0.061718754
92,0.01255
93,-0.0022448888
94,0.008353515
95,-0.0136751365
96,0.039044917
97,-0.012308756
98,0.02097204
99,0.038780395
100,-0.29357755
101,0.0040550176
102,0.011461662
103,0.052522205
104,0.03959787
105,0.039095048
106,0.03933281
107,0.013607769
108,0.0423897
109,0.055516213
110,0.043991923
111,0.024833104
112,-0.007461253
113,-0.07217769
114,0.14458103
115,-0.033434406
116,0.05890178
117,0.035395335
118,0.036862966
119,0.037295442
120,0.050718002
121,0.051405925
122,0.036393
123,0.05577078
124,0.17395745
125,-0.16080727
126,-0.1278132
127,0.033806182
128,0.053619668
129,0.048977014
130,0.054167952
131,0.04880603
132,0.046452604
133,0.04471184
134,0.05773171
135,0.038693056
136,-0.003202022
137,-0.000910518
138,-0.00012271636
139,-0.01426479
140,-0.010467149
141,0.21227957
142,-0.021604028
143,-0.09024614
144,0.058795143
145,0.04297387
146,0.053887516
147,0.05668325
148,-0.0123486025
149,0.023812238
150,0.00052123226
151,-0.0056167603
152,0.017032534
153,0.016791878
154,0.045369104
155,0.04441291
156,-0.018345788
157,-0.030086797
158,0.16040848
159,-0.04186839
160,-0.29119003
161,0.045817394
162,0.03613464
163,0.056891184
164,0.037044644
165,0.020796968
166,0.037285235
167,0.026936801
168,-0.13786301
169,-0.024969872
170,0.13726155
171,0.026663627
172,0.04432913
173,0.047984917
174,0.03717411
175,0.032306608
176,0.0018738126
177,0.014285112
178,0.016790116
179,0.027345302
180,0.053032786
181,0.05922386
182,0.052693654
183,0.050579723
184,-0.011241738
185,-0.13175024
186,0.060299784
187,0.057022963
188,-0.5068613
189,-0.40192258
190,-0.3618881
191,-0.44045216
192,0.03315726
193,0.040520344
194,0.029120851
195,0.03268654
196,-0.14806765
197,0.05661076
198,0.11484325
199,-0.03283801
200,0.1016546
201,-0.043844353
202,0.056481186
203,-0.084113255
204,0.025258383
205,0.022925068
206,-0.0066494043
207,-0.011424837
208,0.046995375
209,0.05518625
210,0.053152505
211,0.056788117
212,0.010372382
213,-0.29047868
214,-0.13015568
215,0.19671491
216,-0.010923718
217,-0.01656867
218,0.018947896
219,-0.0010125698
220,0.056144238
221,0.0420551
222,0.042785794
223,0.05126686
224,-0.0019423845
225,0.10872203
226,-0.081107266
227,-0.023576023
228,-0.0019434537
229,-0.008978406
230,-0.0008390667
231,-0.0033677756
232,0.03937126
233,0.03692515
234,-0.11168131
235,0.012167369
236,0.034347247
237,0.039444987
238,0.047382765
239,0.049231526
240,0.022535339
241,-0.08045613
242,0.09032129
243,-0.037017938
244,0.0035692612
245,-0.011830002
246,-0.010286096
247,-0.010128856
248,0.025922114
249,0.052973513
250,0.03179675
251,0.03196075
252,0.046028916
253,0.047842193
254,0.03786364
255,0.03274157
256,-0.25059697
257,0.014113473
258,0.0013812095
259,0.07223017
260,0.0137805175
261,0.011542601
262,-0.0076760054
263,0.003495296
264,0.058247827
265,0.054114196
266,0.06198204
267,0.053595517
268,0.052796364
269,0.053512752
270,0.028924068
271,0.049781065
272,-0.014571612
273,0.01443969
274,0.008723155
275,0.0029113973
276,0.049796514
277,0.021844706
278,-0.008448919
279,-0.00961986
280,-0.002663715
281,0.004961958
282,0.0169126
283,-0.009810259
284,0.051537365
285,0.042050224
286,0.05000734
287,0.038701996
288,0.3376438
289,0.21447085
290,0.28703582
291,0.1635925
292,0.036304604
293,0.036969043
294,0.03415158
295,0.050827518
296,0.049884934
297,0.044331707
298,0.038921095
299,0.042557847
300,-0.018409673
301,0.05300429
302,-0.26270297
303,0.05738703
304,0.04742497
305,0.060609058
306,0.022634469
307,0.052791756
308,0.041279677
309,0.06243661
310,0.0535265
311,0.05985709
312,0.015227993
313,0.038250476
314,0.046907235
315,0.03961367
316,0.013012082
317,0.0029314733
318,0.004954928
319,0.01756297
320,0.038246345
321,0.037745852
322,0.023189185
323,0.02761959
324,-0.00345273
325,0.00049168535
326,0.019705368
327,-0.009862121
328,0.10206602
329,-0.04554327
330,0.11165989
331,-0.09087561
332,0.028427966
333,0.04048613
334,0.029394824
335,0.0352107
336,0.012188683
337,0.0072417497
338,0.010079012
339,-0.003494172
340,0.13422206
341,-0.1939406
342,0.027445413
343,0.0026463843
344,0.0400169
345,0.051688433
346,0.019761425
347,0.049150158
348,-0.0076289973
349,0.033203933
350,0.0058176843
351,0.009397075
352,0.011292019
