Sno,Weight
0,0.030614376
1,-0.0902448
2,0.046538133
3,-0.007184995
4,0.00017245335
5,-0.17564495
6,-0.012904559
7,0.04603867
8,0.045773648
9,-0.060777556
10,0.19096789
11,0.067385204
12,0.006694819
13,-0.020863703
14,0.041000567
15,-0.19506183
16,0.060849193
17,0.064909175
18,-0.06137759
19,-0.02132649
20,0.08035152
21,-0.020306136
22,0.017385548
23,0.043904293
24,0.048863463
25,-0.067038774
26,0.180332
27,0.13158472
28,0.04311011
29,-0.0055165794
30,0.005484293
31,-0.11553522
32,0.035658374
33,0.018036593
34,0.060790315
35,0.039786085
36,0.122032344
37,0.060851958
38,0.063499
39,0.105004914
40,0.058078364
41,0.05234572
42,-0.010030546
43,0.11481004
44,0.0059180846
45,-0.013898028
46,0.046860185
47,0.03663524
48,0.004309489
49,0.0062813903
50,-0.013128858
51,-0.08905834
52,0.041158356
53,0.047232054
54,0.04580621
55,-0.08270402
56,-0.07205054
57,0.052600972
58,-0.049313433
59,-0.00918823
60,0.03492771
61,-0.027884424
62,-0.14889035
63,0.045979183
64,0.12663746
65,0.030082148
66,0.018883845
67,0.05093628
68,-0.03134296
69,0.023858238
70,0.04679063
71,0.06081636
72,0.041568622
73,0.056562297
74,0.049352393
75,0.03762167
76,0.055043466
77,0.012569355
78,0.08466727
79,0.07386446
80,-0.04047613
81,-0.010278456
82,0.042992182
83,0.07712599
84,0.108448125
85,-0.013999045
86,0.031286877
87,-0.055880092
88,0.044548534
89,0.056385975
90,-0.009576683
91,0.016671838
92,-0.14827946
93,0.018467627
94,0.034931436
95,-0.002022498
96,-0.07402956
97,0.044352774
98,-0.17486861
99,0.14596806
100,0.12996966
101,0.04878593
102,0.037916638
103,0.11523573
104,-0.0062123016
105,0.029289015
106,-0.061197482
107,0.088499844
108,0.0014209204
109,0.12645008
110,0.0014600729
111,0.022654796
112,-0.06121801
113,-0.010229194
114,0.04812475
115,-0.031963166
116,0.0007677316
117,-0.11241535
118,0.039697
119,0.123484045
120,-0.065857306
121,0.12130468
122,0.02337115
123,-0.013838891
124,0.045037635
125,-0.007564967
126,0.059675466
127,-0.11042059
128,-0.004818486
129,0.0015803751
130,-0.04042702
131,-0.08067516
132,-0.077316985
133,-0.048593942
134,0.025294058
135,0.0150781935
136,0.00891515
137,-0.110764265
138,0.020404937
139,0.004525522
140,-0.020389443
141,-0.028566608
142,0.017092565
143,0.012413038
144,-0.0142613575
145,-0.08701416
146,-0.01125443
147,-0.017091682
148,-0.06231431
149,0.007827772
150,0.004422626
151,0.0067542857
152,0.0053513767
153,-0.005546405
154,0.050235905
155,0.026957428
156,0.014221899
157,0.018148158
158,0.016997786
159,-0.029807506
160,0.018769253
161,-0.011110766
162,0.0171412
163,-0.0011127716
164,-0.03127095
165,0.00733284
166,0.022012927
167,0.0069455868
168,0.005067425
169,0.0105349645
170,-0.0036709465
171,0.0352531
172,-0.06195351
173,-0.0031502321
174,-0.026808355
175,0.015209017
176,-0.09908892
177,-0.031294778
178,-0.017105963
179,-0.07302954
180,0.021106737
181,0.023362482
182,-0.016643291
183,0.0054016537
184,-0.002792146
185,0.015967578
186,-0.0178844
187,-0.041420583
188,0.008360352
189,0.004449464
190,-0.00972464
191,0.01024546
192,0.014779533
193,0.020820886
194,0.008720011
195,0.029110111
196,-0.11374296
197,0.018032538
198,0.008332146
199,0.0011008962
200,0.010480487
201,0.014397118
202,0.030707521
203,-0.028446428
204,0.020072183
205,-0.005480477
206,-0.015567896
207,0.017178578
208,-0.06632106
209,-0.018823229
210,-0.022417206
211,0.0012111522
212,-0.01579882
213,-0.065758504
214,0.022980968
215,0.011250672
216,-5.5072458e-05
217,0.013154091
218,0.011401172
219,-0.03687501
220,-0.006385489
221,-0.009886174
222,0.007875583
223,-0.021772804
