Sno,Weight
0,0.03932194
1,-0.0029578712
2,0.015390064
3,0.04318982
4,0.057104692
5,-0.008027104
6,0.048096575
7,0.0062601944
8,0.024212828
9,-0.015219511
10,-0.0054311147
11,0.03986852
12,0.04232109
13,0.054820154
14,-0.006994552
15,0.018392833
16,0.0065957666
17,0.059711892
18,0.045472693
19,0.054096468
20,0.06167949
21,-0.005751747
22,-0.00932726
23,-0.009771247
24,0.06553933
25,0.03880998
26,0.06658933
27,0.035270292
28,-0.013867535
29,-0.008943955
30,0.052163467
31,-0.0128404945
32,0.026962861
33,0.011353281
34,0.05770266
35,0.064811
36,0.04294098
37,0.03440882
38,0.050339192
39,0.063363835
40,0.007861835
41,0.0579927
42,0.05863917
43,0.058458928
44,0.040631488
45,0.052768886
46,-0.011982208
47,0.049582656
48,-0.012009626
49,-0.019822588
50,-0.008566986
51,0.014846723
52,-0.008500926
53,-0.009738773
54,-0.017494552
55,-0.0039713853
56,0.05923551
57,0.01221312
58,-0.010697269
59,0.04263887
60,-0.012681244
61,0.058669638
62,0.06631494
63,0.054154545
64,0.014975345
65,-0.014293906
66,0.048956253
67,-0.015157497
68,0.062211357
69,0.012673022
70,-0.011911196
71,-0.011141872
72,0.009544327
73,-0.0017736263
74,0.0065340246
75,0.047594193
76,-0.0046172976
77,0.06669603
78,0.036662273
79,0.03796688
80,0.050794158
81,0.014561053
82,0.041355144
83,-0.018196817
84,-0.02020051
85,0.05298166
86,0.037629586
87,0.052832276
88,0.04630835
89,0.010827242
90,0.059628833
91,0.04662616
92,0.044933163
93,0.06905578
94,-0.005937
95,-0.016905533
96,-0.021659931
97,0.05050089
98,0.04208726
99,0.058669675
100,-0.011569228
101,-0.02453952
102,-0.019271731
103,-0.0021078219
104,0.049396936
105,0.06990031
106,0.011605054
107,0.0621532
108,0.060114462
109,0.047442447
110,0.046580587
111,-0.011203536
112,0.057455435
113,-0.006579947
114,0.036830947
115,-0.008638528
116,-0.0027421552
117,-0.007175356
118,0.04429912
119,-0.005898945
120,0.0461071
121,0.060702268
122,0.03777054
123,-0.006925215
124,0.05573022
125,0.040043615
126,-0.0047477935
127,-0.006723294
128,0.06169638
129,0.0453056
130,0.06326998
131,-0.010593842
132,0.063011624
133,0.040117007
134,0.035883795
135,0.04153876
136,0.05363889
137,0.0632027
138,0.009288394
139,0.053731497
140,-0.0049897456
141,0.05128894
142,0.037433404
143,0.04873537
144,0.011239105
145,-0.00502754
146,-0.017347572
147,-0.01661887
148,0.0018484439
149,-0.013315756
150,-0.012270301
151,-0.023694133
152,0.05640587
153,0.043222725
154,0.050106447
155,-0.019475425
156,0.040375926
157,0.06242502
158,-0.020738095
159,-0.012625155
160,0.04603256
161,-0.0075310557
162,0.05042224
163,0.059970964
164,-0.00053923327
165,0.015928116
166,0.030966127
167,0.06577492
168,-0.017111124
169,-0.009010022
170,0.023435894
171,-0.01177631
172,-0.00404699
173,-0.011552252
174,0.019572126
175,-0.0082133515
176,-0.01964987
177,0.056637526
178,0.014917113
179,0.046172857
180,-0.0058350614
181,0.051931713
182,-0.007177495
183,0.04935157
184,-0.012562885
185,0.06075513
186,-0.003508195
187,0.049901642
188,0.055597547
189,0.051258955
190,0.016094021
191,-0.012642418
192,-0.012771968
193,-0.008166811
194,0.062385015
195,-0.008895871
196,0.052173175
197,-0.006743963
198,0.06318284
199,0.002944802
200,-0.0013917901
201,0.05914626
202,0.018958017
203,0.06439476
204,-0.013223783
205,-0.008898921
206,0.060351644
207,-0.00014642414
208,0.010015031
209,0.0020142198
210,0.056749158
211,0.057065427
212,0.053110365
213,0.030797102
214,-0.01504326
215,-0.008586596
216,0.038284
217,0.028150856
218,0.032664012
219,-0.018860415
220,-0.009609858
221,0.038460877
222,-0.0049657724
223,-0.010186798
224,0.059994653
225,-0.003220552
226,0.0501409
227,0.06001867
228,0.06379346
229,0.040535986
230,0.043911725
231,-0.018286996
232,0.032027792
233,0.065967
234,-0.017318103
235,0.070778355
236,0.04025579
237,0.06564533
238,0.036417592
239,0.048619978
240,0.014018774
241,0.042211927
242,0.071891576
243,0.05460419
244,-0.012428003
245,0.05324165
246,0.05065462
247,0.051314186
248,0.042007063
249,0.0018665962
250,0.02173268
251,-0.008850584
252,-0.0041377945
253,0.064681254
254,0.030066729
255,-0.007960536
