Sno,Weight
0,-0.018713787
1,-0.04995628
2,-0.02602903
3,0.13332169
4,-0.008281169
5,0.002159369
6,-0.008838538
7,-0.0116261
8,0.043340787
9,0.04887391
10,0.037454907
11,0.020681163
12,0.016972397
13,0.0110882055
14,0.003865373
15,-0.023668662
16,0.048209526
17,0.027169792
18,0.01836019
19,0.03503231
20,0.040915683
21,0.02985513
22,0.027934702
23,0.050637607
24,0.048295606
25,0.023112455
26,0.03857537
27,0.030478494
28,0.15965332
29,-0.0344485
30,-0.018790478
31,-0.06277451
32,0.01920406
33,0.030860255
34,0.025877804
35,0.050877992
36,-0.01844262
37,0.009452666
38,-0.0059400317
39,0.0022455435
40,-0.16140372
41,-0.13066342
42,0.1645509
43,0.055769525
44,0.034991603
45,0.04820904
46,0.05086613
47,0.047924258
48,0.16879559
49,-0.18622784
50,-0.17654121
51,0.16192022
52,0.05103584
53,0.043002672
54,0.014002924
55,0.03309477
56,-0.039416652
57,0.01145752
58,0.0013608534
59,0.0100116
60,0.055199
61,-0.12046344
62,0.044655986
63,-0.17543694
64,-0.0060830205
65,0.025609463
66,0.034534894
67,-0.18259129
68,0.039478905
69,0.017760456
70,0.024982218
71,0.0321297
72,-0.15370405
73,-0.027320977
74,0.23633401
75,-0.44328266
76,0.0428298
77,0.0132232
78,0.049898844
79,0.045833603
80,0.009185698
81,0.0298429
82,0.040741026
83,0.01971946
84,0.046094175
85,0.05002995
86,0.032432318
87,0.037443247
88,0.040098093
89,0.059807185
90,0.046280924
91,0.040111482
92,0.053154554
93,0.050365854
94,0.035705157
95,0.039494943
96,0.049591243
97,0.029574404
98,0.046396557
99,0.03962927
100,0.20039083
101,-0.01278299
102,-0.046385366
103,-0.11509319
104,0.028730089
105,0.03843449
106,0.035294425
107,0.03675225
108,-0.010037201
109,-0.010055702
110,0.0019095038
111,0.00049589644
112,-0.0065725073
113,-0.00034771778
114,-0.0029263292
115,-0.008786146
116,0.0789158
117,-0.012776804
118,-0.043159083
119,0.044434853
120,0.31875706
121,0.2805341
122,0.13114434
123,0.2870489
124,-0.031060966
125,0.21398279
126,-0.049320966
127,-0.065513045
128,-0.18136172
129,-0.027427545
130,0.035905883
131,0.20644946
132,0.024508547
133,0.03381688
134,0.018405769
135,0.019595858
136,0.0032873822
137,-0.00063055847
138,0.00678416
139,0.013965232
140,0.01872953
141,0.027455693
142,0.020186527
143,0.049906336
144,0.04519033
145,0.029327977
146,0.028543435
147,0.033477638
148,0.061629806
149,0.06310085
150,0.06340231
151,0.06581229
152,-0.025418224
153,0.0994159
154,-0.059393235
155,0.038310587
156,0.03406597
157,0.026271546
158,0.009587316
159,0.024349246
160,0.03629433
161,0.049128152
162,0.03341375
163,0.035858057
164,-0.024585003
165,0.06143819
166,0.019806962
167,0.2538932
168,-0.013833514
169,-0.008757564
170,-0.0058070673
171,-0.009738284
172,0.022328699
173,0.038525507
174,0.04880823
175,0.0522895
176,-0.10346956
177,0.036523666
178,-0.04353535
179,0.104248635
180,0.04369388
181,0.06211364
182,0.046760365
183,0.048384108
184,-0.40682384
185,-0.05570813
186,0.16764808
187,-0.028369386
188,0.0036403656
189,-0.001366369
190,-0.00598258
191,-0.0051540835
192,0.0040146946
193,0.016691983
194,0.0038450712
195,0.023392707
196,-0.0005326788
197,0.014635956
198,0.015859567
199,0.012642213
200,0.048234474
201,0.03487602
202,0.05647779
203,0.037281174
204,0.00707179
205,-0.20908187
206,0.10180138
207,-0.0014317847
208,0.18837829
209,-0.021012388
210,-0.052182417
211,-0.04279271
212,0.0753622
213,0.05202748
214,0.021086995
215,-0.17495312
216,0.015474946
217,0.04747563
218,0.04569075
219,0.053237673
220,0.028062258
221,0.06233155
222,0.04444308
223,0.02101473
224,0.108019516
225,0.04767227
226,-0.077283025
227,0.01217744
228,0.04815131
229,-0.18473826
230,-0.0030481047
231,0.05484633
232,0.059997782
233,0.050008994
234,0.036981713
235,0.037683185
236,-0.52920955
237,-0.3936816
238,-0.3798488
239,-0.3808204
240,-0.12054821
241,0.027856708
242,0.016041985
243,0.058828935
244,-0.002238004
245,-0.0005885756
246,-0.011050178
247,-0.0047902423
248,0.0036795686
249,0.008447135
250,0.0069566355
251,0.0034097722
252,-0.0049838237
253,0.0015427434
254,-0.0018236774
255,0.005737528
256,-0.001933086
257,0.005528553
258,-0.014921703
259,-0.017994683
260,0.008168688
261,0.025599632
262,0.021592043
263,0.042880017
264,0.04123538
265,0.020846935
266,0.039885327
267,0.03428757
268,-0.0026854337
269,-0.007379214
270,0.012433929
271,0.004879368
272,0.017046671
273,0.023308838
274,0.0309362
275,0.031112658
276,0.04400099
277,0.028412469
278,0.02914242
279,0.030436369
280,0.032806817
281,-0.027855966
282,-0.014242458
283,0.018263942
284,0.0049360166
285,0.025885852
286,0.005999252
287,0.0423558
288,0.05179833
289,0.03660797
290,0.04573335
291,0.040143847
292,0.051854346
293,0.04138271
294,0.039396603
295,0.040891442
296,0.00060505536
297,-0.01529962
298,0.010134065
299,0.011536095
300,0.02531577
301,-0.039442237
302,-0.0019251909
303,0.01819011
304,0.041037634
305,0.05242682
306,0.0503351
307,0.039148398
308,0.023348736
309,0.025921853
310,0.022014847
311,0.006450916
312,0.049408868
313,-0.04281332
314,0.008298702
315,-0.041437473
316,0.003021998
317,-0.01670951
318,0.010623703
319,0.0028539484
320,-0.0057225893
321,-0.16603093
322,0.10764814
323,0.03039691
324,-0.408033
325,-0.47783858
326,-0.18644024
327,-0.57036424
328,0.046298288
329,0.032027002
330,0.014061834
331,0.03222191
332,0.048437715
333,0.02641334
334,0.025862705
335,0.0082111
336,0.2500406
337,-0.004497255
338,-0.040299453
339,-0.08841038
340,0.013203808
341,0.053774387
342,0.006024658
343,-0.025182553
344,-0.00028682352
345,0.01315167
346,-0.0014878401
347,-0.008754891
348,0.013611257
349,0.02544499
350,0.02498648
351,0.032405693
352,0.018807547
353,-0.053577784
354,-0.010307188
355,0.13567448
356,0.027006269
357,0.031266034
358,0.017983442
359,0.025738819
360,0.0593221
361,0.05457278
362,0.055497326
363,0.043145653
364,0.035664618
365,0.022258142
366,0.038153943
367,0.021216756
368,0.05139728
369,0.029767405
370,0.037620295
371,0.04481227
372,0.05905536
373,0.030121453
374,0.047263574
375,0.059955493
376,0.104510605
377,0.09186646
378,0.031380318
379,-0.26521555
380,-0.0007944996
381,-0.005146455
382,-0.013799487
383,-0.014296755
384,0.045692403
385,0.045219798
386,0.031808984
387,0.030552456
388,0.02888221
389,0.03840142
390,0.04422899
391,0.037740115
392,-0.012342483
393,0.0073581287
394,0.0047001615
395,0.0086917905
396,0.022622695
397,0.019330813
398,0.00030186345
399,-0.020560507
400,0.0010201581
401,-0.23428449
402,0.08465147
403,-0.027863238
404,0.008312618
405,-0.00977088
406,-0.0030009076
407,-0.015115588
408,-0.007137785
409,-0.001007339
410,0.0017128239
411,0.0073501645
412,0.027171781
413,0.03601934
414,0.036730547
415,0.012488407
416,-0.22015117
417,-0.023715846
418,0.09262015
419,0.012575362
420,-0.03918567
421,0.049733087
422,-0.0063702236
423,-3.113671e-05
424,-0.14641702
425,-0.0046711573
426,0.030874996
427,0.15797256
428,0.02623475
429,0.035737015
430,0.04655983
431,0.04856033
432,0.04869322
433,-0.1183759
434,0.010498328
435,0.07514601
436,0.100902535
437,0.008063664
438,0.004542665
439,-0.12157571
440,0.05406658
441,0.040103983
442,0.030254666
443,0.038231276
444,0.02857991
445,0.012507851
446,-0.0012002363
447,0.0034024683
448,0.0001616826
449,-0.00032569643
450,0.007668777
451,0.0037049167
452,0.014356792
453,0.015929522
454,-0.017809996
455,-0.0051088203
456,0.033474706
457,-0.18670227
458,-0.030277763
459,0.13743788
460,-0.009083168
461,0.011929578
462,-0.006002734
463,-0.010285388
464,0.055152256
465,0.060517803
466,0.033935852
467,0.058694266
468,-0.0066076876
469,-0.008001092
470,-0.002789485
471,0.0069780825
472,0.005118757
473,0.022885878
474,0.0026974431
475,0.010761912
476,-0.10553594
477,0.05669999
478,0.003320579
479,0.057617117
480,0.024217207
481,0.014026493
482,0.01796915
483,0.027690038
484,0.02512941
485,0.026420563
486,0.017745815
487,0.05064656
488,0.039268278
489,0.051081434
490,0.06446052
491,0.04961916
492,-0.023077989
493,0.33745658
494,-0.06203206
495,-0.061617974
496,0.0008338601
497,-0.0025828462
498,-0.0030164144
499,0.013709434
500,0.02079205
501,0.028382258
502,0.022719635
503,0.036412887
504,0.029652873
505,0.05843382
506,0.04379189
507,0.03844029
508,0.0524707
509,-0.19623758
510,-0.033264138
511,0.10067541
512,-0.42641094
513,-0.59861726
514,-0.10621679
515,-0.52471966
516,0.13790044
517,-0.18875965
518,-0.05633098
519,0.08307791
520,0.03288757
521,0.04174355
522,0.03330775
523,0.03355378
524,0.1958045
525,0.19742729
526,-0.025380071
527,-0.06363104
528,0.03265873
529,0.025531895
530,0.029302554
531,-0.0014444776
532,-0.025213508
533,-0.30020377
534,0.12577069
535,0.06587413
536,-0.32563618
537,0.105461866
538,0.25818273
539,-0.2987171
540,0.017641028
541,0.022362346
542,0.020774527
543,0.048488565
544,0.0034682385
545,-0.009637665
546,0.0076188017
547,-0.017704515
548,0.014937892
549,0.033933714
550,0.0256268
551,0.05001729
552,-0.3016857
553,-0.4905908
554,-0.3047819
555,-0.43727073
556,-0.0054295883
557,-0.003615894
558,-0.0063765226
559,-0.008786615
560,0.027325887
561,0.036360998
562,0.026910538
563,0.042752463
564,0.055067852
565,0.058114756
566,0.04512324
567,0.036739577
568,-0.016972901
569,-0.010535403
570,-0.016197031
571,-0.00045598185
572,-0.0018522196
573,-0.008255228
574,-0.0012959834
575,0.002064484
576,0.038501445
577,0.048387695
578,0.025382524
579,0.036916815
580,0.09464983
581,0.20613976
582,-0.06301639
583,0.23926373
584,0.095649414
585,-0.14411929
586,-0.0014035808
587,0.026349172
588,0.034464486
589,0.05786821
590,0.027310196
591,0.049486768
592,0.028185997
593,0.03451231
594,0.032229364
595,0.02190448
596,0.0547604
597,-0.18359545
598,-0.009401835
599,0.07719661
600,0.016930014
601,0.024706865
602,0.005784767
603,-0.007767357
604,0.02842715
605,0.080412306
606,0.037850432
607,-0.27052045
608,-0.0052118627
609,0.004498086
610,0.0011432684
611,0.004451432
612,0.039719764
613,0.027225923
614,0.039698467
615,0.03601985
616,0.0015477578
617,0.14129023
618,-0.030242039
619,-0.061428517
620,0.14155453
621,0.011402876
622,-0.04125013
623,-0.06872996
624,0.004451921
625,-0.011123771
626,-0.014481184
627,0.015975073
628,-0.0016743761
629,0.0041589164
630,-0.0060926015
631,-0.0054150485
632,-0.013306782
633,-0.020303315
634,0.014375252
635,0.021900956
636,-0.08023955
637,0.21327533
638,-0.06626029
639,-0.061170608
640,-0.0028754168
641,-0.008541312
642,-0.00058331905
643,0.010447608
644,0.04911301
645,0.03840467
646,0.029696558
647,0.048325934
648,-0.03603548
649,-0.10991405
650,0.004352647
651,0.135958
652,0.042583436
653,0.047918342
654,0.030750504
655,0.048978217
656,0.05471395
657,0.096187264
658,-0.110954426
659,0.16103907
660,-0.6944403
661,-0.5732859
662,-0.51403487
663,-0.6137404
664,0.030764746
665,0.02641486
666,0.04571189
667,0.04470109
668,0.04868323
669,0.054694656
670,0.05194106
671,0.036959097
672,0.018250784
673,-0.008792504
674,-0.01100732
675,0.0021335534
676,0.008286838
677,0.1472264
678,-0.08778384
679,-0.04188852
680,0.014363922
681,0.028042646
682,-0.029626608
683,-0.007926428
684,-0.011011986
685,-0.0060969307
686,-0.0020290061
687,0.018918887
688,-0.23361391
689,-0.34616208
690,-0.019547101
691,-0.21384463
692,0.023433395
693,0.017853413
694,0.023247408
695,0.038147308
696,0.01351213
697,0.022112265
698,-0.0025529126
699,0.01441981
700,0.059490576
701,0.024186177
702,0.03320115
703,0.033232894
704,0.016769063
705,-0.010891451
706,0.00081105676
707,0.003728716
708,0.24317913
709,-0.019936021
710,-0.08180121
711,-0.031253465
712,0.0385365
713,0.038523678
714,0.028534
715,0.048825704
716,0.10586136
717,-0.012587106
718,-0.003936978
719,-0.08091888
720,0.04177887
721,0.037136566
722,0.033181667
723,0.033233378
724,0.040603615
725,0.04754302
726,0.04812564
727,0.017686244
728,0.084474914
729,0.08350847
730,-0.025096392
731,-0.14113663
732,0.027302198
733,0.055145197
734,0.03608621
735,0.053548254
736,0.010610951
737,0.032503527
738,0.002253919
739,0.019376382
740,-0.089271456
741,0.07602098
742,0.016639387
743,0.007369002
744,-0.033284556
745,0.008721562
746,-0.0069738575
747,-0.0009607037
748,-0.13280989
749,0.16413227
750,0.036124382
751,-0.1001154
752,0.094392136
753,0.017079044
754,-0.03166973
755,-0.07648438
756,-0.39830753
757,-0.5572242
758,-0.32052043
759,-0.40502262
760,0.025966367
761,0.04852453
762,0.048221767
763,0.04527639
764,0.0054458324
765,0.012371301
766,-0.004269674
767,-0.010849799
768,0.030763008
769,-0.23302166
770,0.07353339
771,0.047688033
772,-0.42411664
773,-0.48039886
774,-0.31596577
775,-0.4628234
776,0.0498873
777,0.035145637
778,0.034123454
779,0.026494322
780,0.042096652
781,0.0094015375
782,0.047338076
783,0.030727988
784,-0.018298872
785,-0.0088221505
786,-0.005562863
787,-0.0024294301
788,0.012403413
789,0.036104687
790,0.012489236
791,0.01757476
792,-0.033793278
793,-0.006253689
794,-0.024866853
795,0.078798085
796,0.090704516
797,-0.13853563
798,0.062233098
799,-0.026894594
800,0.022210922
801,0.042793483
802,0.019906284
803,0.05157819
804,0.054507513
805,0.040288065
806,0.051181275
807,0.049562115
808,-0.13657004
809,0.20926087
810,-0.076729506
811,0.016293354
812,0.07254165
813,0.004392836
814,-0.055777323
815,0.02296018
816,0.01345325
817,0.043685917
818,0.032509215
819,0.010645977
820,-0.011747896
821,0.010618966
822,0.0072542015
823,-0.007925995
824,0.049162347
825,0.055232838
826,0.043637153
827,0.027318256
828,-0.1784141
829,0.16440682
830,0.005238546
831,-0.0537652
832,0.030470485
833,0.00095062546
834,0.026239773
835,0.036439236
836,0.060361158
837,0.14009604
838,-0.095971785
839,0.10622284
840,0.037340228
841,0.06862352
842,-0.10373603
843,0.036946658
844,0.08385057
845,-0.08170348
846,0.022671698
847,-0.014616205
848,-0.033714026
849,-0.017948017
850,-0.03635307
851,0.31756303
852,-0.41898775
853,-0.41395742
854,-0.29483268
855,-0.50658685
856,-0.0032380184
857,0.09891706
858,-0.054080673
859,0.00021478733
860,0.04182688
861,0.04549232
862,0.042102303
863,0.034360763
864,-0.0058991057
865,0.04585281
866,0.0017590208
867,-0.04008185
868,0.02987805
869,0.013674434
870,0.03663459
871,0.033424642
872,0.018159201
873,0.055746607
874,0.033291247
875,0.029091291
876,0.06373623
877,-0.043564063
878,-0.1257431
879,0.1465593
880,0.040857114
881,0.0140208425
882,0.016699675
883,0.031484712
884,0.063411355
885,-0.01933315
886,0.030384805
887,-0.074298486
888,0.040484246
889,0.04085306
890,0.03556353
891,0.033466857
892,0.040790018
893,0.050979555
894,0.032126985
895,0.029831551
896,-0.02684425
897,-0.011476097
898,-0.013303946
899,0.070984595
900,-0.0019436326
901,0.08632525
902,-0.09124118
903,0.030632278
904,0.008901222
905,-0.016824694
906,0.0045758313
907,-0.0006135423
908,0.040056966
909,0.051746905
910,0.043972652
911,0.042877566
912,0.041079618
913,0.039224513
914,0.007927185
915,0.016645506
916,0.05665088
917,0.1058274
918,-0.13183473
919,0.09167902
920,0.010306795
921,0.023716722
922,0.027905034
923,0.027662601
924,0.037420444
925,0.044436827
926,0.03893478
927,0.04594003
928,0.041933846
929,0.037751235
930,0.035599723
931,0.028883157
932,-0.069056734
933,-0.040683232
934,0.0067519713
935,0.21247505
936,-0.4332891
937,-0.48768288
938,-0.33479726
939,-0.37589666
940,-0.19264121
941,0.040283088
942,0.026448546
943,0.08278631
944,-0.011956838
945,-0.013094593
946,0.009230513
947,0.0053959913
948,-0.017262997
949,0.0138396295
950,0.005790937
951,0.0033257625
952,-0.15059043
953,0.15244298
954,-0.03745901
955,0.080688775
956,0.024858724
957,0.039731245
958,-0.031621207
959,0.0042061717
960,-0.020309657
961,0.006891045
962,-0.0005822309
963,0.005555103
964,0.01308993
965,0.035351984
966,0.04433968
967,0.036974356
968,0.10695174
969,-0.07807445
970,-0.013119552
971,0.014109939
972,-0.10237424
973,-0.001978661
974,0.08792275
975,-0.20066763
976,0.023918381
977,0.042822294
978,0.02435333
979,0.040814612
980,0.015059588
981,0.0011202389
982,0.0075202677
983,-0.00018865128
984,0.03105153
985,0.03599137
986,0.02917526
987,0.04756523
988,-0.06896884
989,0.042321566
990,0.15074502
991,-0.30594295
992,0.024322553
993,0.052867576
994,0.038749166
995,0.046888813
996,0.063215956
997,-0.03216856
998,-0.041763313
999,0.08178595
1000,0.019804163
1001,0.031540725
1002,0.029736826
1003,0.034480408
1004,0.02822379
1005,-0.12201139
1006,0.028518397
1007,0.10865225
1008,-0.061696135
1009,-0.0070247236
1010,-0.014386794
1011,0.10714034
1012,0.058088794
1013,0.039634038
1014,0.036364786
1015,0.05453373
1016,-0.016898787
1017,-0.0022623625
1018,0.0033942603
1019,-0.00089552056
1020,0.0258375
1021,0.040201142
1022,0.0071904245
1023,0.018097153
